"Connector Name","Connector PartNumber","Pin Name","Pin PreferredSignal","Signal Name"
"TO_161_RH_(111_RH)","","30","EQ_F:PLUG_LOCK_L","EQ_F:PLUG_LOCK_L"
"TO_161_RH_(111_RH)","","35","S_AHB_G_ECU#2_024","S_AHB_G_ECU#2_024"
"TO_161_RH_(111_RH)","","36","S_AHB_G_ECU#2_025","S_AHB_G_ECU#2_025"
"TO_161_RH_(111_RH)","","11","EMB_S_PVM_APP-21CY_007","EMB_S_PVM_APP-21CY_007"
"TO_161_RH_(111_RH)","","24","EQ_F:AMD2_L","EQ_F:AMD2_L"
"TO_161_RH_(111_RH)","","10","EMB_S_PVM_APP-21CY_006","EMB_S_PVM_APP-21CY_006"
"TO_161_RH_(111_RH)","","39","S_MGR_011","S_MGR_011"
"TO_161_RH_(111_RH)","","32","EQ_HV_ECU-PHV_LIN3","EQ_HV_ECU-PHV_LIN3"
"TO_161_RH_(111_RH)","","16","SLD_S_SPVM-21CY_007","SLD_S_SPVM-21CY_007"
"TO_161_RH_(111_RH)","","17","SLD_S_SPVM-21CY_008","SLD_S_SPVM-21CY_008"
"TO_161_RH_(111_RH)","","6","SLD_S_MGR_008","SLD_S_MGR_008"
"TO_161_RH_(111_RH)","","31","EQ_HV_ECU-HV_LIN3","EQ_HV_ECU-HV_LIN3"
"TO_161_RH_(111_RH)","","26","CANFD_DS_LOCAL1_BUS_HI","CANFD_DS_LOCAL1_BUS_HI"
"TO_161_RH_(111_RH)","","12","EMB_S_PVM_APP-21CY_008","EMB_S_PVM_APP-21CY_008"
"TO_161_RH_(111_RH)","","49","TW_S_CLEARANCE_SNR_018","TW_S_CLEARANCE_SNR_018"
"TO_161_RH_(111_RH)","","25","EQ_F:IGCT_NO.2_L","EQ_F:IGCT_NO.2_L"
"TO_161_RH_(111_RH)","","34","S_AHB_G_ECU#2_021","S_AHB_G_ECU#2_021"
"TO_161_RH_(111_RH)","","14","SLD_DRN_S_SPVM-21CY_102","SLD_DRN_S_SPVM-21CY_102"
"TO_161_RH_(111_RH)","","51","S_CLEARANCE_SNR_001","S_CLEARANCE_SNR_001"
"TO_161_RH_(111_RH)","","46","TW_S_CLEARANCE_SNR_002","TW_S_CLEARANCE_SNR_002"
"TO_161_RH_(111_RH)","","9","EMB_DRN_S_PVM_APP-21CY_102","EMB_DRN_S_PVM_APP-21CY_102"
"TO_161_RH_(111_RH)","","33","S_AHB_G_ECU#2_020","S_AHB_G_ECU#2_020"
"TO_161_RH_(111_RH)","","50","EQ_F:ECU-IGR_NO.3_L","EQ_F:ECU-IGR_NO.3_L"
"TO_161_RH_(111_RH)","","5","SLD_S_MGR_007","SLD_S_MGR_007"
"TO_161_RH_(111_RH)","","38","S_MGR_010","S_MGR_010"
"TO_161_RH_(111_RH)","","3","SLD_S_MGR_005","SLD_S_MGR_005"
"TO_161_RH_(111_RH)","","20","SLD_S_AHB_G_ECU#2_009","SLD_S_AHB_G_ECU#2_009"
"TO_161_RH_(111_RH)","","13","SLD_S_SPVM-21CY_005","SLD_S_SPVM-21CY_005"
"TO_161_RH_(111_RH)","","4","SLD_S_MGR_006","SLD_S_MGR_006"
"TO_161_RH_(111_RH)","","19","GND_SLD_DRN_AHB_G_ECU#2_103","GND_SLD_DRN_AHB_G_ECU#2_103"
"TO_161_RH_(111_RH)","","15","SLD_S_SPVM-21CY_006","SLD_S_SPVM-21CY_006"
"TO_161_RH_(111_RH)","","27","CANFD_DS_LOCAL1_BUS_LO","CANFD_DS_LOCAL1_BUS_LO"
"TO_161_RH_(111_RH)","","18","SLD_S_AHB_G_ECU#2_008","SLD_S_AHB_G_ECU#2_008"
"TO_161_RH_(111_RH)","","21","TW_S_REMOTE_ANT_001","TW_S_REMOTE_ANT_001"
"TO_161_RH_(111_RH)","","7","SLD_S_MGR_009","SLD_S_MGR_009"
"TO_161_RH_(111_RH)","","47","TW_S_CLEARANCE_SNR_003","TW_S_CLEARANCE_SNR_003"
"TO_161_RH_(111_RH)","","1","SLD_S_MGR_004","SLD_S_MGR_004"
"TO_161_RH_(111_RH)","","8","EMB_S_PVM_APP-21CY_005","EMB_S_PVM_APP-21CY_005"
"TO_161_RH_(111_RH)","","22","TW_S_REMOTE_ANT_002","TW_S_REMOTE_ANT_002"
"TO_161_RH_(111_RH)","","52","S_CLEARANCE_SNR_016","S_CLEARANCE_SNR_016"
"TO_161_RH_(111_RH)","","37","S_AHB_G_ECU-STOP_LP_003","S_AHB_G_ECU-STOP_LP_003"
"TO_161_RH_(111_RH)","","48","TW_S_CLEARANCE_SNR_017","TW_S_CLEARANCE_SNR_017"
"TO_161_RH_(111_RH)","","23","EQ_F:PWC(TBD)_L",""
"TO_161_RH_(111_RH)","","2","SLD_DRN_S_MGR_102","SLD_DRN_S_MGR_102"
"TO_124_(121_ZR)","90980-11156","1","","SLD_S_EFI_ECU-ZR_024"
"TO_124_(121_ZR)","90980-11156","2","","SLD_S_EFI_ECU-ZR_025"
"TO_151_(141_RH)","","33","","S_BODY_ECU_BASE_019"
"TO_151_(141_RH)","","17","EQ_F:MIR HTR_L","EQ_F:MIR HTR_L"
"TO_151_(141_RH)","","28","","S_BODY_ECU_BASE_007"
"TO_151_(141_RH)","","11","",""
"TO_151_(141_RH)","","51","TW_S_AUDIO_AMP_AVC-21CY_019","TW_S_AUDIO_AMP_AVC-21CY_019"
"TO_151_(141_RH)","","1","TW_S_21CY_TOYOTA_T2-T1_029","TW_S_21CY_TOYOTA_T2-T1_029"
"TO_151_(141_RH)","","14","EQ_F:DOOR_F/R_L","EQ_F:DOOR_F/R_L"
"TO_151_(141_RH)","","38","","S_DOUBLE_LOCK_001"
"TO_151_(141_RH)","","36","","S_BODY_ECU_DOOR_013"
"TO_151_(141_RH)","","29","","S_BODY_ECU_BASE_008"
"TO_151_(141_RH)","","12","","EQ_METER_ILL-"
"TO_151_(141_RH)","","4","TW_S_SMART_ENTRY-15CY_005","TW_S_SMART_ENTRY-15CY_005"
"TO_151_(141_RH)","","21","","EQ_OUT_MIR_SW-W/RETRA_AUTO_M+"
"TO_151_(141_RH)","","18","EQ_F:PANEL_L","EQ_F:PANEL_L"
"TO_151_(141_RH)","","22","EQ_OUT_MIR_SW-W/RETRA_AUTO_HL","EQ_OUT_MIR_SW-W/RETRA_AUTO_HL"
"TO_151_(141_RH)","","25","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VL"
"TO_151_(141_RH)","","41","","S_OUT_MIR_SW_001"
"TO_151_(141_RH)","","26","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VR"
"TO_151_(141_RH)","","10","EQ_BODY_ECU_UL3","EQ_BODY_ECU_UL3"
"TO_151_(141_RH)","","7","EQ_BODY_ECU_L2","EQ_BODY_ECU_L2"
"TO_151_(141_RH)","","23","","EQ_OUT_MIR_SW-W/RETRA_AUTO_HR"
"TO_151_(141_RH)","","43","","S_BODY_ECU_DOOR_040"
"TO_151_(141_RH)","","5","TW_S_SMART_ENTRY-15CY_002","TW_S_SMART_ENTRY-15CY_002"
"TO_151_(141_RH)","","27","","S_BODY_ECU_BASE_035"
"TO_151_(141_RH)","","13","EQ_F:DOOR_F/L_L","EQ_F:DOOR_F/L_L"
"TO_151_(141_RH)","","3","TW_S_SMART_ENTRY-15CY_004","TW_S_SMART_ENTRY-15CY_004"
"TO_151_(141_RH)","","35","","S_BODY_ECU_BASE_025"
"TO_151_(141_RH)","","24","","TW_S_21CY_TOYOTA_T2-T1_028"
"TO_151_(141_RH)","","37","","S_BODY_ECU_DOOR_014"
"TO_151_(141_RH)","","20","EQ_METER_LR","EQ_METER_LR"
"TO_151_(141_RH)","","2","GND_AC100V_MAIN_SW_ILL-","GND_AC100V_MAIN_SW_ILL-"
"TO_151_(141_RH)","","9","EQ_BODY_ECU_LSFR","EQ_BODY_ECU_LSFR"
"TO_151_(141_RH)","","15","EQ_F:ECU-ACC_L","EQ_F:ECU-ACC_L"
"TO_151_(141_RH)","","16","EQ_F:ECU-B_NO.2_L","EQ_F:ECU-B_NO.2_L"
"TO_151_(141_RH)","","30","","S_BODY_ECU_BASE_009"
"TO_151_(141_RH)","","39","","S_DOUBLE_LOCK_005"
"TO_151_(141_RH)","","44","","S_BODY_ECU_DOOR_041"
"TO_151_(141_RH)","","31","","S_BODY_ECU_BASE_017"
"TO_151_(141_RH)","","52","","TW_S_AUDIO_AMP_AVC-21CY_020"
"TO_151_(141_RH)","","19","","S_BODY_ECU_BASE_034"
"TO_151_(141_RH)","","6","TW_S_SMART_ENTRY-15CY_003","TW_S_SMART_ENTRY-15CY_003"
"TO_151_(141_RH)","","42","","S_OUT_MIR_SW_003"
"TO_151_(141_RH)","","34","","S_BODY_ECU_BASE_020"
"TO_151_(141_RH)","","40","","S_DOUBLE_LOCK_006"
"TO_151_(141_RH)","","32","","S_BODY_ECU_BASE_018"
"TO_151_(141_RH)","","8","EQ_BODY_ECU_LIN2","EQ_BODY_ECU_LIN2"
"TO_126_(121_TNGA)","90980-12D18","7","TW_S_EFI_ECU-TNGA2.0_061","TW_S_EFI_ECU-TNGA2.0_061"
"TO_126_(121_TNGA)","90980-12D18","3","TW_S_EFI_ECU-TNGA2.0_057","TW_S_EFI_ECU-TNGA2.0_057"
"TO_126_(121_TNGA)","90980-12D18","8","TW_S_EFI_ECU-TNGA2.0_062","TW_S_EFI_ECU-TNGA2.0_062"
"TO_126_(121_TNGA)","90980-12D18","6","TW_S_EFI_ECU-TNGA2.0_060","TW_S_EFI_ECU-TNGA2.0_060"
"TO_126_(121_TNGA)","90980-12D18","4","TW_S_EFI_ECU-TNGA2.0_058","TW_S_EFI_ECU-TNGA2.0_058"
"TO_126_(121_TNGA)","90980-12D18","1","TW_S_EFI_ECU-TNGA2.0_055","TW_S_EFI_ECU-TNGA2.0_055"
"TO_126_(121_TNGA)","90980-12D18","2","TW_S_EFI_ECU-TNGA2.0_056","TW_S_EFI_ECU-TNGA2.0_056"
"TO_126_(121_TNGA)","90980-12D18","5","TW_S_EFI_ECU-TNGA2.0_059","TW_S_EFI_ECU-TNGA2.0_059"
"TO_161_LH_(152)","","1","EMB_S_PVM_APP-21CY_013","EMB_S_PVM_APP-21CY_013"
"TO_161_LH_(152)","","25","","S_BODY_ECU_DOOR_004"
"TO_161_LH_(152)","","13","","TW_S_AIRBAG_057"
"TO_161_LH_(152)","","17","EQ_BODY_ECU_LIN2","EQ_BODY_ECU_LIN2"
"TO_161_LH_(152)","","15","","TW_S_AIRBAG_147"
"TO_161_LH_(152)","","9","SLD_S_SPVM-21CY_015","SLD_S_SPVM-21CY_015"
"TO_161_LH_(152)","","10","SLD_S_SPVM-21CY_016","SLD_S_SPVM-21CY_016"
"TO_161_LH_(152)","","8","SLD_S_SPVM-21CY_014","SLD_S_SPVM-21CY_014"
"TO_161_LH_(152)","","26","","S_BODY_ECU_DOOR_002"
"TO_161_LH_(152)","","18","","EQ_BSM_MODULE_LH_OMIL"
"TO_161_LH_(152)","","11","","TW_S_AIRBAG_033"
"TO_161_LH_(152)","","22","","GND_BLE_RECV_D/SEAT_GND"
"TO_161_LH_(152)","","30","S_PVM_APP-21CY_027","S_PVM_APP-21CY_027"
"TO_161_LH_(152)","","31","","S_OUT_MIR_SW_014"
"TO_161_LH_(152)","","24","",""
"TO_161_LH_(152)","","2","EMB_DRN_S_PVM_APP-21CY_105","EMB_DRN_S_PVM_APP-21CY_105"
"TO_161_LH_(152)","","32","","S_OUT_MIR_SW_015"
"TO_161_LH_(152)","","16","","TW_S_AIRBAG_167"
"TO_161_LH_(152)","","19","EQ_D/L_MTR_F/L-LHD_PLUS","EQ_D/L_MTR_F/L-LHD_PLUS"
"TO_161_LH_(152)","","21","","EQ_F:DOOR_F/R_L"
"TO_161_LH_(152)","","3","EMB_S_PVM_APP-21CY_014","EMB_S_PVM_APP-21CY_014"
"TO_161_LH_(152)","","7","SLD_DRN_S_SPVM-21CY_105","SLD_DRN_S_SPVM-21CY_105"
"TO_161_LH_(152)","","28","S_PVM_APP-21CY_025","S_PVM_APP-21CY_025"
"TO_161_LH_(152)","","5","EMB_S_PVM_APP-21CY_016","EMB_S_PVM_APP-21CY_016"
"TO_161_LH_(152)","","4","EMB_S_PVM_APP-21CY_015","EMB_S_PVM_APP-21CY_015"
"TO_161_LH_(152)","","27","S_PVM_APP-21CY_024","S_PVM_APP-21CY_024"
"TO_161_LH_(152)","","12","","TW_S_AIRBAG_034"
"TO_161_LH_(152)","","29","S_PVM_APP-21CY_026","S_PVM_APP-21CY_026"
"TO_161_LH_(152)","","6","SLD_S_SPVM-21CY_013","SLD_S_SPVM-21CY_013"
"TO_161_LH_(152)","","23","EQ_F:PANEL_L","EQ_F:PANEL_L"
"TO_161_LH_(152)","","14","","TW_S_AIRBAG_072"
"TO_161_LH_(152)","","20","EQ_F:DOOR_F/L_L","EQ_F:DOOR_F/L_L"
"TO_161_LH_(152)","","33","","S_OUT_MIR_SW_011"
"TO_152_(141_LH)","","20","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VR"
"TO_152_(141_LH)","","24","S_BODY_ECU_BASE_018","S_BODY_ECU_BASE_018"
"TO_152_(141_LH)","","15","","EQ_OUT_MIR_SW-W/RETRA_AUTO_M+"
"TO_152_(141_LH)","","21","","GND_AC100V_MAIN_SW_ILL-"
"TO_152_(141_LH)","","30","","S_BODY_ECU_BASE_035"
"TO_152_(141_LH)","","2","","TW_S_SMART_ENTRY-15CY_004"
"TO_152_(141_LH)","","22","","TW_S_AUDIO_AMP_AVC-21CY_017"
"TO_152_(141_LH)","","13","","EQ_METER_ILL-"
"TO_152_(141_LH)","","1","","TW_S_21CY_TOYOTA_T2-T1_019"
"TO_152_(141_LH)","","33","S_DOUBLE_LOCK_006","S_DOUBLE_LOCK_006"
"TO_152_(141_LH)","","25","S_BODY_ECU_BASE_019","S_BODY_ECU_BASE_019"
"TO_152_(141_LH)","","28","S_BODY_ECU_BASE_032","S_BODY_ECU_BASE_032"
"TO_152_(141_LH)","","10","","EQ_F:ECU-B_NO.2_L"
"TO_152_(141_LH)","","19","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VL"
"TO_152_(141_LH)","","8","","EQ_BODY_ECU_UL3"
"TO_152_(141_LH)","","11","","EQ_F:MIR HTR_L"
"TO_152_(141_LH)","","31","","S_DOUBLE_LOCK_001"
"TO_152_(141_LH)","","14","","EQ_METER_LL"
"TO_152_(141_LH)","","23","S_BODY_ECU_BASE_017","S_BODY_ECU_BASE_017"
"TO_152_(141_LH)","","7","","EQ_BODY_ECU_LSFL"
"TO_152_(141_LH)","","12","","S_BODY_ECU_DOOR_003"
"TO_152_(141_LH)","","16","","EQ_OUT_MIR_SW-W/RETRA_AUTO_HL"
"TO_152_(141_LH)","","34","S_OUT_MIR_SW_001","S_OUT_MIR_SW_001"
"TO_152_(141_LH)","","5","","TW_S_SMART_ENTRY-15CY_003"
"TO_152_(141_LH)","","32","S_DOUBLE_LOCK_004","S_DOUBLE_LOCK_004"
"TO_152_(141_LH)","","4","","TW_S_SMART_ENTRY-15CY_002"
"TO_152_(141_LH)","","27","S_BODY_ECU_BASE_031","S_BODY_ECU_BASE_031"
"TO_152_(141_LH)","","18","","S_BODY_ECU_BASE_034"
"TO_152_(141_LH)","","9","","EQ_F:ECU-ACC_L"
"TO_152_(141_LH)","","37","TW_S_21CY_TOYOTA_T2-T1_018","TW_S_21CY_TOYOTA_T2-T1_018"
"TO_152_(141_LH)","","26","S_BODY_ECU_BASE_020","S_BODY_ECU_BASE_020"
"TO_152_(141_LH)","","6","","EQ_BODY_ECU_L2"
"TO_152_(141_LH)","","35","S_OUT_MIR_SW_003","S_OUT_MIR_SW_003"
"TO_152_(141_LH)","","29","S_BODY_ECU_BASE_033","S_BODY_ECU_BASE_033"
"TO_152_(141_LH)","","36","TW_S_AUDIO_AMP_AVC-21CY_018","TW_S_AUDIO_AMP_AVC-21CY_018"
"TO_152_(141_LH)","","3","","TW_S_SMART_ENTRY-15CY_005"
"TO_152_(141_LH)","","17","","EQ_OUT_MIR_SW-W/RETRA_AUTO_HR"
"TO_141_LH_RHD_(111_LH_RHD)","","31","S_21CY_TOYOTA_T2-T1_095","S_21CY_TOYOTA_T2-T1_095"
"TO_141_LH_RHD_(111_LH_RHD)","","42","","EQ_F:STRG_HTR_L"
"TO_141_LH_RHD_(111_LH_RHD)","","20","EQ_F:SBW_IGCT-HV_L","EQ_F:SBW_IGCT-HV_L"
"TO_141_LH_RHD_(111_LH_RHD)","","23","","EQ_MF:AMP_L"
"TO_141_LH_RHD_(111_LH_RHD)","","6","","CAN_SBW_BUS_LO"
"TO_141_LH_RHD_(111_LH_RHD)","","27","","EQ_SBW_ACTR_ECU-HV_MA2"
"TO_141_LH_RHD_(111_LH_RHD)","","11","","MCB1204"
"TO_141_LH_RHD_(111_LH_RHD)","","37","","S_SBW_003"
"TO_141_LH_RHD_(111_LH_RHD)","","14","","EQ_BODY_ECU_WPS"
"TO_141_LH_RHD_(111_LH_RHD)","","41","","S_SMART_ENTRY-15CY_027"
"TO_141_LH_RHD_(111_LH_RHD)","","36","S_AHB_G_ECU#2_032","S_AHB_G_ECU#2_032"
"TO_141_LH_RHD_(111_LH_RHD)","","2","",""
"TO_141_LH_RHD_(111_LH_RHD)","","15","","EQ_F:2ND_BATT_L"
"TO_141_LH_RHD_(111_LH_RHD)","","17","","EQ_F:ECU-IGR_NO.3_L"
"TO_141_LH_RHD_(111_LH_RHD)","","8","","EQ_A/BAG_SSR_F/L_PLUSSL"
"TO_141_LH_RHD_(111_LH_RHD)","","44","","CANFD_DS_LOCAL3_BUS_HI"
"TO_141_LH_RHD_(111_LH_RHD)","","40","","S_SBW_026"
"TO_141_LH_RHD_(111_LH_RHD)","","18","","EQ_F:PM_IGCT-PHV_L"
"TO_141_LH_RHD_(111_LH_RHD)","","43","","CANFD_P_BUS_LO"
"TO_141_LH_RHD_(111_LH_RHD)","","26","EQ_SBW_ACTR_ECU-HV_BUB1","EQ_SBW_ACTR_ECU-HV_BUB1"
"TO_141_LH_RHD_(111_LH_RHD)","","4","","CAN_B_BUS_LO"
"TO_141_LH_RHD_(111_LH_RHD)","","49","",""
"TO_141_LH_RHD_(111_LH_RHD)","","10","","MCB1203"
"TO_141_LH_RHD_(111_LH_RHD)","","16","","EQ_F:DMC_ECU_L"
"TO_141_LH_RHD_(111_LH_RHD)","","47","","CANFD_DS_BUS_LO"
"TO_141_LH_RHD_(111_LH_RHD)","","39","","S_SBW_025"
"TO_141_LH_RHD_(111_LH_RHD)","","38","","S_SBW_004"
"TO_141_LH_RHD_(111_LH_RHD)","","35","S_AHB_G_ECU#2_031","S_AHB_G_ECU#2_031"
"TO_141_LH_RHD_(111_LH_RHD)","","19","EQ_F:P-CON_MTR_NO.1_L","EQ_F:P-CON_MTR_NO.1_L"
"TO_141_LH_RHD_(111_LH_RHD)","","46","","CANFD_DS_BUS_HI"
"TO_141_LH_RHD_(111_LH_RHD)","","25","EQ_RLY:IG_B-HP_L","EQ_RLY:IG_B-HP_L"
"TO_141_LH_RHD_(111_LH_RHD)","","24","EQ_OUTS_TEMP_SSR_-","EQ_OUTS_TEMP_SSR_-"
"TO_141_LH_RHD_(111_LH_RHD)","","32","S_AHB_G_ECU#2_001","S_AHB_G_ECU#2_001"
"TO_141_LH_RHD_(111_LH_RHD)","","48","",""
"TO_141_LH_RHD_(111_LH_RHD)","","1","",""
"TO_141_LH_RHD_(111_LH_RHD)","","28","EQ_SBW_ACTR_ECU-PHV_BUB1","EQ_SBW_ACTR_ECU-PHV_BUB1"
"TO_141_LH_RHD_(111_LH_RHD)","","5","","CAN_SBW_BUS_HI"
"TO_141_LH_RHD_(111_LH_RHD)","","29","","EQ_SBW_ACTR_ECU-PHV_MA2"
"TO_141_LH_RHD_(111_LH_RHD)","","12","EQ_BODY_ECU_DIM","EQ_BODY_ECU_DIM"
"TO_141_LH_RHD_(111_LH_RHD)","","21","CANFD_P_BUS_HI","CANFD_P_BUS_HI"
"TO_141_LH_RHD_(111_LH_RHD)","","30","EQ_STOP_LP_SW_L_CC","EQ_STOP_LP_SW_L_CC"
"TO_141_LH_RHD_(111_LH_RHD)","","9","","EQ_AHB_G_ECU#2_CSW"
"TO_141_LH_RHD_(111_LH_RHD)","","45","","CANFD_DS_LOCAL3_BUS_LO"
"TO_141_LH_RHD_(111_LH_RHD)","","33","S_AHB_G_ECU#2_029","S_AHB_G_ECU#2_029"
"TO_141_LH_RHD_(111_LH_RHD)","","3","","CAN_B_BUS_HI"
"TO_141_LH_RHD_(111_LH_RHD)","","13","","EQ_BODY_ECU_HCTY"
"TO_141_LH_RHD_(111_LH_RHD)","","7","","EQ_A/BAG_SSR_F/L_-SL"
"TO_141_LH_RHD_(111_LH_RHD)","","22","EQ_METER_LL","EQ_METER_LL"
"TO_141_LH_RHD_(111_LH_RHD)","","34","S_AHB_G_ECU#2_030","S_AHB_G_ECU#2_030"
"TO_169_(161_RH)","KANGO-12326","2","SLD_DRN_S_MGR_102","SLD_DRN_S_MGR_102"
"TO_169_(161_RH)","KANGO-12326","10","S_MGR_010","S_MGR_010"
"TO_169_(161_RH)","KANGO-12326","4","SLD_S_MGR_006","SLD_S_MGR_006"
"TO_169_(161_RH)","KANGO-12326","6","SLD_S_MGR_008","SLD_S_MGR_008"
"TO_169_(161_RH)","KANGO-12326","9","EQ_HV_ECU-HV_RMTG","EQ_HV_ECU-HV_RMTG"
"TO_169_(161_RH)","KANGO-12326","12","",""
"TO_169_(161_RH)","KANGO-12326","8","EQ_HV_ECU-HV_RMT","EQ_HV_ECU-HV_RMT"
"TO_169_(161_RH)","KANGO-12326","1","SLD_S_MGR_004","SLD_S_MGR_004"
"TO_169_(161_RH)","KANGO-12326","13","",""
"TO_169_(161_RH)","KANGO-12326","3","SLD_S_MGR_005","SLD_S_MGR_005"
"TO_169_(161_RH)","KANGO-12326","7","SLD_S_MGR_009","SLD_S_MGR_009"
"TO_169_(161_RH)","KANGO-12326","11","S_MGR_011","S_MGR_011"
"TO_169_(161_RH)","KANGO-12326","5","SLD_S_MGR_007","SLD_S_MGR_007"
"TO_185_(184)_1","","36","S_BODY_ECU_DOOR_007","S_BODY_ECU_DOOR_007"
"TO_185_(184)_1","","31","","GND_100V_OUTLET_CONSOLE-OTHER_E"
"TO_185_(184)_1","","28","","MCB4682"
"TO_185_(184)_1","","1","","EMB_S_PVM_APP-21CY_002"
"TO_185_(184)_1","","30","","EQ_PDB_DOM1"
"TO_185_(184)_1","","41","","S_SMART_ENTRY-15CY_033"
"TO_185_(184)_1","","20","EQ_METER_ILL-","EQ_METER_ILL-"
"TO_185_(184)_1","","22","CAN_B_BUS_LO","CAN_B_BUS_LO"
"TO_185_(184)_1","","17","","SLD_S_SPVM-21CY_003"
"TO_185_(184)_1","","42","","S_SMART_ENTRY-15CY_034"
"TO_185_(184)_1","","14","SLD_DRN_S_SPVM-21CY_101","SLD_DRN_S_SPVM-21CY_101"
"TO_185_(184)_1","","15","SLD_S_SPVM-21CY_004","SLD_S_SPVM-21CY_004"
"TO_185_(184)_1","","9","","SLD_S_21CY_TOYOTA_T2-T1_061"
"TO_185_(184)_1","","32","","GND_B/DR_OPNR_SW_E"
"TO_185_(184)_1","","4","","MCB6517"
"TO_185_(184)_1","","11","","MCB6518"
"TO_185_(184)_1","","46","","EMB_DRN_S_PVM_APP-21CY_101"
"TO_185_(184)_1","","45","","EMB_S_PVM_APP-21CY_001"
"TO_185_(184)_1","","23","EQ_BODY_ECU_LSBO","EQ_BODY_ECU_LSBO"
"TO_185_(184)_1","","25","EQ_F:ECU-IGR_NO.1_L","EQ_F:ECU-IGR_NO.1_L"
"TO_185_(184)_1","","29","","CANFD_DS_BUS_LO"
"TO_185_(184)_1","","8","SLD_S_21CY_TOYOTA_T2-T1_060","SLD_S_21CY_TOYOTA_T2-T1_060"
"TO_185_(184)_1","","6","SLD_S_21CY_TOYOTA_T2-T1_059","SLD_S_21CY_TOYOTA_T2-T1_059"
"TO_185_(184)_1","","44","","CANFD_DS_BUS_LO"
"TO_185_(184)_1","","10","SLD_S_21CY_TOYOTA_T2-T1_062","SLD_S_21CY_TOYOTA_T2-T1_062"
"TO_185_(184)_1","","40","","S_SEC_ALARM_002"
"TO_185_(184)_1","","7","SLD_DRN_S_21CY_TOYOTA_T2-T1_108","SLD_DRN_S_21CY_TOYOTA_T2-T1_108"
"TO_185_(184)_1","","16","SLD_S_SPVM-21CY_002","SLD_S_SPVM-21CY_002"
"TO_185_(184)_1","","5","","MCB6516"
"TO_185_(184)_1","","43","","EQ_F:PANEL_L"
"TO_185_(184)_1","","3","EMB_S_PVM_APP-21CY_004","EMB_S_PVM_APP-21CY_004"
"TO_185_(184)_1","","24","EQ_F:ECU-B_NO.2_L","EQ_F:ECU-B_NO.2_L"
"TO_185_(184)_1","","12","","MCB6519"
"TO_185_(184)_1","","37","","S_BODY_ECU_DOOR_017"
"TO_185_(184)_1","","26","","CANFD_DS_BUS_HI"
"TO_185_(184)_1","","35","",""
"TO_185_(184)_1","","38","","S_BODY_ECU_EX_LP_011"
"TO_185_(184)_1","","19","CANFD_DS_BUS_HI","CANFD_DS_BUS_HI"
"TO_185_(184)_1","","18","SLD_S_SPVM-21CY_001","SLD_S_SPVM-21CY_001"
"TO_185_(184)_1","","33","","GND_DEF_RR_E"
"TO_185_(184)_1","","34","","S_AHB_G_ECU-STOP_LP_003"
"TO_185_(184)_1","","39","","S_PBD_001"
"TO_185_(184)_1","","21","CAN_B_BUS_HI","CAN_B_BUS_HI"
"TO_185_(184)_1","","27","EQ_FL:PBD_L","EQ_FL:PBD_L"
"TO_185_(184)_1","","2","EMB_S_PVM_APP-21CY_003","EMB_S_PVM_APP-21CY_003"
"TO_185_(184)_1","","13","","MCB6520"
"TO_111_RH_(161_RH)","","30","EQ_F:PLUG_LOCK_L","EQ_F:PLUG_LOCK_L"
"TO_111_RH_(161_RH)","","38","S_MGR_010","S_MGR_010"
"TO_111_RH_(161_RH)","","3","SLD_S_MGR_005","SLD_S_MGR_005"
"TO_111_RH_(161_RH)","","23","EQ_F:PWC(TBD)_L",""
"TO_111_RH_(161_RH)","","11","EMB_S_PVM_APP-21CY_007","EMB_S_PVM_APP-21CY_007"
"TO_111_RH_(161_RH)","","52","S_CLEARANCE_SNR_016","S_CLEARANCE_SNR_016"
"TO_111_RH_(161_RH)","","19","GND_SLD_DRN_AHB_G_ECU#2_103","GND_SLD_DRN_AHB_G_ECU#2_103"
"TO_111_RH_(161_RH)","","17","SLD_S_SPVM-21CY_008","SLD_S_SPVM-21CY_008"
"TO_111_RH_(161_RH)","","2","SLD_DRN_S_MGR_102","SLD_DRN_S_MGR_102"
"TO_111_RH_(161_RH)","","51","S_CLEARANCE_SNR_001","S_CLEARANCE_SNR_001"
"TO_111_RH_(161_RH)","","37","S_AHB_G_ECU-STOP_LP_003","S_AHB_G_ECU-STOP_LP_003"
"TO_111_RH_(161_RH)","","32","EQ_HV_ECU-PHV_LIN3","EQ_HV_ECU-PHV_LIN3"
"TO_111_RH_(161_RH)","","27","CANFD_DS_LOCAL1_BUS_LO","CANFD_DS_LOCAL1_BUS_LO"
"TO_111_RH_(161_RH)","","48","TW_S_CLEARANCE_SNR_017","TW_S_CLEARANCE_SNR_017"
"TO_111_RH_(161_RH)","","4","SLD_S_MGR_006","SLD_S_MGR_006"
"TO_111_RH_(161_RH)","","47","TW_S_CLEARANCE_SNR_003","TW_S_CLEARANCE_SNR_003"
"TO_111_RH_(161_RH)","","26","CANFD_DS_LOCAL1_BUS_HI","CANFD_DS_LOCAL1_BUS_HI"
"TO_111_RH_(161_RH)","","35","S_AHB_G_ECU#2_024","S_AHB_G_ECU#2_024"
